year,iso3_tp_o,iso3_tp_d,trade_comb,trade_i,trade_e,pref,mfn,tariff,industry
2008,USA,LCA,19.419823,21.028955,13.392917,,0.076339997,0.076339997,Wood-Paper (20t22)
2003,MEX,SAU,73.711838,77.433563,0.95724553,,0.051065441,0.051065441,Vehicles (34t35)
2004,USA,MUS,25.513634,26.382927,8.3845987,,0.12958175,0.12958175,Machines (29t33)
2002,CAN,JPN,1622.7826,1757.2471,1526.467,0.0044599208,0.013550222,0.013550222,Wood-Paper (20t22)
2006,CAN,ERI,0.0,0.0,,,,,Other (36)
2005,CAN,NIC,3.1290627,3.3777966,3.184248,,0.1320848,0.1320848,Food (15t16)
2010,USA,BWA,6.9027014,7.2512193,8.959527,,,,Vehicles (34t35)
2007,CAN,GBR,1135.9812,1197.9858,1197.1531,,,,Metals (27t28)
2001,CAN,ALB,1.5081555,1.5595409,0.40339187,,0.067885108,0.067885108,Machines (29t33)
2010,MEX,TJK,0.0,0.0,0.0,,0.11890244,0.11890244,Minerals (26)
2004,MEX,TUR,2.1450677,2.2621508,0.061916817,0.0031625,0.032976732,0.031593859,Metals (27t28)
2005,MEX,NAM,0.0032461111,0.0,0.0032461111,,,,Metals (27t28)
2009,CAN,IRN,0.430958,0.0,0.430958,,0.26258963,0.26258963,Minerals (26)
2009,MEX,FJI,0.0016347703,0.001724,0.0,,0.080090456,0.080090456,Metals (27t28)
2004,CAN,MDG,0.010763731,0.011655618,0.016618256,,0.022147998,0.022147998,Wood-Paper (20t22)
2000,USA,BDI,0.076787174,0.08013054,0.0023486668,,0.36066037,0.36066037,Textiles (17t19)
2010,USA,MDV,0.69746786,0.73553735,2.5081677,,0.22037889,0.22037889,Metals (27t28)
2006,CAN,MLT,0.40862182,0.42925316,0.52746028,0.0087403227,0.039116912,0.039116912,Vehicles (34t35)
2008,CAN,FRA,222.89807,235.06441,175.83533,0.0,0.020250518,0.020250518,Metals (27t28)
2001,CAN,JAM,10.323149,10.886612,3.8506951,,0.0261545,0.0261545,Metals (27t28)
2007,CAN,BDI,0.017491836,0.018375,0.17964301,,0.11507353,0.11507353,Vehicles (34t35)
2003,USA,ARG,39.001579,42.735115,40.515907,,0.10819513,0.10819513,Minerals (26)
2007,USA,LVA,63.648209,65.816811,84.407417,,0.022484075,0.022484075,Machines (29t33)
2003,CAN,BHR,1.2526755,1.3281054,1.2063469,,0.048830017,0.048830017,Chemicals (23t25)
2000,CAN,BIH,0.0,0.0,,,0.063785575,0.063785575,Food (15t16)
2001,CAN,KWT,3.6199052,3.8378785,4.2766628,,0.039839398,0.039839398,Chemicals (23t25)
2003,USA,KOR,1000.4452,1083.3424,900.20428,0.029746175,0.043945778,0.043945778,Wood-Paper (20t22)
2003,USA,EST,26.569387,28.169268,14.64139,,0.0,0.0,Chemicals (23t25)
2009,USA,BDI,0.82136965,0.85713261,0.002777111,,0.2141266,0.2141266,Textiles (17t19)
2009,MEX,CUB,30.529465,0.0,30.529465,0.083119869,0.12634869,0.12634869,Food (15t16)
2010,USA,MNG,7.9793448,0.0,7.9793448,,0.050000001,0.050000001,Metals (27t28)
2002,MEX,CAN,382.68008,399.34225,98.612289,0.025127621,0.11949816,0.025906309,Textiles (17t19)
2003,MEX,CYP,0.038018737,0.039674103,0.0074843336,,0.083419047,0.083419047,Textiles (17t19)
2002,USA,CPV,0.39835206,0.4223389,0.42254949,,0.042927679,0.042927679,Chemicals (23t25)
2003,CAN,MEX,304.5838,328.79565,194.7065,0.021071468,0.30244309,0.091421507,Food (15t16)
2000,USA,ARE,159.87251,0.0,159.87251,,0.050000001,0.050000001,Textiles (17t19)
2002,MEX,KAZ,0.37383345,0.39270833,0.79417598,,0.060783826,0.060783826,Vehicles (34t35)
2008,CAN,PRT,20.610588,22.248957,19.909779,0.012196815,0.10366342,0.10366342,Food (15t16)
2003,USA,SAU,129.3719,137.68694,134.38708,,0.070647337,0.070647337,Other (36)
2008,USA,JPN,6789.9023,7132.7251,6430.1592,,0.0,0.0,Vehicles (34t35)
2008,MEX,NZL,12.027896,12.635186,1.9304254,0.041136764,0.031662133,0.031184191,Vehicles (34t35)
2000,CAN,BRN,0.01668925,0.0,0.01668925,,0.00099480967,0.00099480967,Metals (27t28)
2001,USA,AUS,555.34473,601.36084,513.28394,0.00031456954,0.032740444,0.032740444,Wood-Paper (20t22)
2005,CAN,SCG,0.0,0.0,,,0.046542373,0.046542373,Wood-Paper (20t22)
2009,CAN,ETH,0.0033172665,0.0035809609,8.7666675e-05,,0.2471422,0.2471422,Food (15t16)
2008,MEX,JOR,1.0278789,1.0726335,0.52975357,,0.11486905,0.11486905,Textiles (17t19)
2004,MEX,MDG,0.10597345,0.10958414,0.0,,0.025542406,0.025542406,Machines (29t33)
2001,MEX,BHR,0.012557406,0.0137595,0.0048575001,,0.06472744,0.06472744,Minerals (26)
2003,USA,BMU,55.939415,0.0,55.939415,,0.30189338,0.30189338,Vehicles (34t35)
2010,CAN,KOR,341.8988,353.54788,301.76807,0.0029188311,0.061242439,0.061242439,Machines (29t33)
2005,MEX,KOR,11.634718,12.141301,5.0558791,0.10119131,0.10109027,0.10109027,Textiles (17t19)
2007,USA,TON,1.1936022,1.2342702,1.2057847,,0.051959742,0.051959742,Machines (29t33)
2008,CAN,FJI,1.1002858,1.1558393,0.27769551,,0.14297353,0.14297353,Vehicles (34t35)
2004,CAN,MDA,0.12728114,0.13370758,0.036387332,,0.022426471,0.022426471,Vehicles (34t35)
2008,CAN,CPV,0.041918222,0.044442333,0.026594,,0.042764783,0.042764783,Chemicals (23t25)
2008,CAN,CZE,45.078377,47.354389,39.925945,,0.059421323,0.059421323,Vehicles (34t35)
2001,MEX,SOM,0.0,0.0,,,,,Vehicles (34t35)
2008,CAN,LAO,0.11562169,0.0,0.11562169,,0.061303288,0.061303288,Metals (27t28)
2000,CAN,HUN,6.2020254,6.5151663,3.2324066,,0.11256398,0.11256398,Vehicles (34t35)
2005,MEX,ZAF,16.252317,17.072901,8.1450224,,0.05883088,0.05883088,Vehicles (34t35)
2005,USA,TTO,657.36487,679.76239,533.95325,,0.061746255,0.061746255,Machines (29t33)
2007,CAN,SRB,0.15308109,0.15974635,0.073282748,,0.094075009,0.094075009,Textiles (17t19)
